seller_hash,shipmentid,voided,shipdate
1767890146123459638,105676587,False,2017-11-15
8699639424897153447,291896720,False,2018-05-15
8699639424897153447,262318467,False,2018-01-08
-971513923887404724,178934866,False,2017-01-11
7893079326869887818,135676420,False,2018-08-06
1031684150227433387,187446129,False,2017-05-22
8699639424897153447,279966889,False,2018-03-23
1031684150227433387,185155864,False,2017-05-09
8699639424897153447,290129824,False,2018-05-07
8699639424897153447,254897717,False,2017-12-11
-971513923887404724,260738783,False,2018-01-02
1031684150227433387,264355984,False,2018-08-20
8699639424897153447,221349406,False,2017-07-21
1031684150227433387,254417121,False,2018-06-18
8699639424897153447,270092702,False,2018-02-12
1031684150227433387,250557680,False,2018-05-22
1031684150227433387,264354040,False,2018-08-20
-971513923887404724,259334213,False,2017-12-26
8699639424897153447,267742972,False,2018-01-31
7893079326869887818,136190630,False,2018-08-08
7893079326869887818,135866127,False,2018-08-06
-971513923887404724,222525189,False,2017-07-27
-971513923887404724,250258837,False,2017-11-28
-971513923887404724,180849224,False,2017-01-19
8699639424897153447,292586886,False,2018-05-17
-971513923887404724,190452925,False,2017-03-06
-971513923887404724,296930048,False,2018-06-06
1031684150227433387,236883486,False,2018-03-01
8699639424897153447,298527187,False,2018-06-13
1031684150227433387,243026384,False,2018-04-09
8699639424897153447,247542221,False,2017-11-20
-971513923887404724,209158310,False,2017-05-26
7893079326869887818,125864932,True,2018-06-25
8699639424897153447,296579967,False,2018-06-05
-971513923887404724,225681237,False,2017-08-10
7893079326869887818,130795730,False,2018-07-16
8699639424897153447,206703352,False,2017-05-15
8699639424897153447,204284868,False,2017-05-04
8699639424897153447,266424721,False,2018-01-25
8699639424897153447,290483898,False,2018-05-08
8699639424897153447,220380194,False,2017-07-17
-971513923887404724,180446786,False,2017-01-18
8699639424897153447,277885639,False,2018-03-15
8699639424897153447,188965793,False,2017-02-27
1031684150227433387,184194878,False,2017-05-04
-971513923887404724,250258833,False,2017-11-28
8699639424897153447,243653777,False,2017-11-02
-971513923887404724,268493238,False,2018-02-05
-971513923887404724,247979878,False,2017-11-21
-971513923887404724,194941988,False,2017-03-24
-971513923887404724,286839606,False,2018-04-23
-971513923887404724,187292878,False,2017-02-20
8699639424897153447,266441395,False,2018-01-25
8699639424897153447,250504747,False,2017-11-28
-971513923887404724,232215484,False,2017-09-11
-971513923887404724,245737849,False,2017-11-13
7893079326869887818,125934192,False,2018-06-25
-971513923887404724,249523350,False,2017-11-27
8699639424897153447,262759092,False,2018-01-09
-971513923887404724,215584876,False,2017-06-26
-971513923887404724,226425555,False,2017-08-14
-971513923887404724,229816377,False,2017-08-30
8699639424897153447,311020907,False,2018-08-10
-971513923887404724,269765934,False,2018-02-09
8699639424897153447,309814722,False,2018-08-06
-971513923887404724,192246863,False,2017-03-13
8699639424897153447,293045786,False,2018-05-21
8699639424897153447,296451814,False,2018-06-04
1767890146123459638,113193906,False,2017-12-11
8699639424897153447,239596909,False,2017-10-16
1031684150227433387,253821180,False,2018-06-12
-971513923887404724,239489865,False,2017-10-16
-971513923887404724,176649587,False,2017-01-03
-971513923887404724,186134138,False,2017-02-13
-971513923887404724,307785972,False,2018-07-26
-971513923887404724,287771287,False,2018-04-26
-971513923887404724,308522997,False,2018-07-30
-971513923887404724,215279547,False,2017-06-23
8699639424897153447,285170491,False,2018-04-16
7893079326869887818,134796185,False,2018-08-01
-971513923887404724,221076797,False,2017-07-20
8699639424897153447,288804823,False,2018-05-01
-971513923887404724,224237958,False,2017-08-03
8699639424897153447,270092057,False,2018-02-12
-971513923887404724,226431305,False,2017-08-14
-971513923887404724,260664629,False,2018-01-02
8699639424897153447,311769167,False,2018-08-14
8699639424897153447,284710505,False,2018-04-13
1031684150227433387,215555636,False,2017-11-09
-971513923887404724,307514014,False,2018-07-25
8699639424897153447,309501127,False,2018-08-03
8699639424897153447,233511591,False,2017-09-18
7893079326869887818,133652548,False,2018-07-27
-971513923887404724,240795482,False,2017-10-20
8699639424897153447,231592884,False,2017-09-07
-971513923887404724,225463745,False,2017-08-09
-971513923887404724,252144455,False,2017-12-04
1031684150227433387,230028291,False,2018-01-19
7893079326869887818,125911055,False,2018-06-25
8699639424897153447,298886858,False,2018-06-14
1031684150227433387,204636417,False,2017-09-05
-971513923887404724,261249501,False,2018-01-03
8699639424897153447,284008476,False,2018-04-10
1031684150227433387,227860940,False,2018-01-05
-971513923887404724,248153313,False,2017-11-21
8699639424897153447,270093916,False,2018-02-12
-971513923887404724,209448903,False,2017-05-29
8699639424897153447,265531407,False,2018-01-22
8699639424897153447,258316955,False,2017-12-19
1767890146123459638,120941867,False,2018-03-08
1031684150227433387,168181270,False,2017-02-03
8699639424897153447,270083592,False,2018-02-12
-971513923887404724,278127139,False,2018-03-16
8699639424897153447,265858920,False,2018-01-23
8699639424897153447,215901714,False,2017-06-26
8699639424897153447,257747358,False,2017-12-18
-971513923887404724,219334183,True,2017-07-12
-971513923887404724,266846172,False,2018-01-29
-971513923887404724,191197542,False,2017-03-07
8699639424897153447,216136904,False,2017-06-27
-971513923887404724,204049371,False,2017-05-03
8699639424897153447,274065354,False,2018-02-27
-971513923887404724,220898861,False,2017-07-19
1031684150227433387,215380432,False,2017-11-08
7893079326869887818,135693020,False,2018-08-06
-971513923887404724,292025512,False,2018-05-15
8699639424897153447,290397782,False,2018-05-08
8699639424897153447,274773764,False,2018-03-02
-971513923887404724,299039854,False,2018-06-15
7893079326869887818,137028754,False,2018-08-13
8699639424897153447,219116607,False,2017-07-11
8699639424897153447,239062568,False,2017-10-12
-971513923887404724,273943999,False,2018-02-27
8699639424897153447,256527205,False,2017-12-14
8699639424897153447,293516500,False,2018-05-22
8699639424897153447,302724829,False,2018-07-02
-971513923887404724,221022930,False,2017-07-19
1031684150227433387,264356015,False,2018-08-20
-971513923887404724,304565257,False,2018-07-11
-971513923887404724,196256561,False,2017-03-30
-971513923887404724,207401720,False,2017-05-18
8699639424897153447,287085046,False,2018-04-24
8699639424897153447,260369184,False,2017-12-29
-971513923887404724,182000982,False,2017-01-25
7893079326869887818,125939668,False,2018-06-25
1031684150227433387,188411499,False,2017-05-30
-971513923887404724,310016844,False,2018-08-06
8699639424897153447,253169868,False,2017-12-05
1031684150227433387,259475527,False,2018-07-18
8699639424897153447,214403626,False,2017-06-19
8699639424897153447,311489021,False,2018-08-13
-971513923887404724,226840644,False,2017-08-15
8699639424897153447,221185576,False,2017-07-20
1031684150227433387,257198725,False,2018-07-03
-971513923887404724,292283168,False,2018-05-16
-971513923887404724,179168348,False,2017-01-12
7893079326869887818,134102057,False,2018-07-30
-971513923887404724,235879470,False,2017-09-28
8699639424897153447,232519275,False,2017-09-12
-971513923887404724,218715605,False,2017-07-10
7893079326869887818,134096216,False,2018-07-30
-971513923887404724,237135295,False,2017-10-04
-971513923887404724,269307699,False,2018-02-07
-971513923887404724,252167097,False,2017-12-04
8699639424897153447,279027199,False,2018-03-20
-971513923887404724,265563343,False,2018-01-22
-971513923887404724,252525247,True,2017-12-04
-971513923887404724,183462440,False,2017-02-01
8699639424897153447,308649743,False,2018-07-30
1031684150227433387,162646604,False,2017-01-03
8699639424897153447,235169803,False,2017-09-25
8699639424897153447,265983176,False,2018-01-23
8699639424897153447,291972283,False,2018-05-15
-971513923887404724,298472892,False,2018-06-13
8699639424897153447,283696487,False,2018-04-09
8699639424897153447,284559795,False,2018-04-12
1031684150227433387,220014480,False,2017-11-30
-971513923887404724,192912176,False,2017-03-15
1031684150227433387,182181290,False,2017-04-21
-971513923887404724,181883124,False,2017-01-24
-971513923887404724,280146411,False,2018-03-26
-971513923887404724,228410625,False,2017-08-23
7893079326869887818,135699230,False,2018-08-06
-971513923887404724,195740271,False,2017-03-28
-971513923887404724,224976449,False,2017-08-07
-971513923887404724,205199858,False,2017-05-08
-971513923887404724,179700890,False,2017-01-17
-971513923887404724,291144035,False,2018-05-11
1031684150227433387,182181300,False,2017-04-21
-971513923887404724,185821102,False,2017-02-13
1031684150227433387,264355986,False,2018-08-20
-971513923887404724,219331142,False,2017-07-12
-971513923887404724,221317358,False,2017-07-21
8699639424897153447,206496608,False,2017-05-15
-971513923887404724,245091899,False,2017-11-09
8699639424897153447,247630756,False,2017-11-20
8699639424897153447,276942185,False,2018-03-12
1031684150227433387,163889532,False,2017-01-10
8699639424897153447,234579416,False,2017-09-21
-971513923887404724,286256744,False,2018-04-20
8699639424897153447,289389315,False,2018-05-03
8699639424897153447,220299612,False,2017-07-17
-971513923887404724,214800090,False,2017-06-21
8699639424897153447,278760030,False,2018-03-19
8699639424897153447,309424217,False,2018-08-02
8699639424897153447,312595078,False,2018-08-17
-971513923887404724,294566582,False,2018-05-29
-971513923887404724,190452922,False,2017-03-06
7893079326869887818,137101379,False,2018-08-13
-971513923887404724,248608851,False,2017-11-24
8699639424897153447,268253534,False,2018-02-02
8699639424897153447,277055725,False,2018-03-12
8699639424897153447,277397385,False,2018-03-13
8699639424897153447,215386666,False,2017-06-23
-971513923887404724,209612893,False,2017-05-30
-971513923887404724,253296964,False,2017-12-06
-971513923887404724,244697520,False,2017-11-07
8699639424897153447,264256770,False,2018-01-16
-971513923887404724,208039610,False,2017-05-22
8699639424897153447,268023589,False,2018-02-01
8699639424897153447,244408457,False,2017-11-06
-971513923887404724,179168321,False,2017-01-12
-971513923887404724,209206265,False,2017-05-26
-971513923887404724,246310754,False,2017-11-14
8699639424897153447,236204398,False,2017-09-29
-971513923887404724,262128301,False,2018-01-08
1031684150227433387,168297674,False,2017-02-04
-971513923887404724,301675790,False,2018-06-27
-971513923887404724,203157763,False,2017-05-01
8699639424897153447,221570779,True,2017-07-24
-971513923887404724,216563607,False,2017-06-29
-971513923887404724,223776258,False,2017-08-02
-971513923887404724,210968069,False,2017-06-05
1031684150227433387,166087410,False,2017-01-23
8699639424897153447,178291296,False,2017-01-09
8699639424897153447,215073925,False,2017-06-22
8699639424897153447,266279678,False,2018-01-24
8699639424897153447,292256967,False,2018-05-16
8699639424897153447,309405910,False,2018-08-02
8699639424897153447,193975386,False,2017-03-20
8699639424897153447,284003035,False,2018-04-10
8699639424897153447,308658929,False,2018-07-30
1031684150227433387,251164848,False,2018-05-26
8699639424897153447,274529168,False,2018-03-01
1767890146123459638,115143595,False,2018-01-03
8699639424897153447,268010146,False,2018-02-01
1031684150227433387,177603600,False,2017-03-27
1031684150227433387,193010918,False,2017-06-23
8699639424897153447,297275068,False,2018-06-07
8699639424897153447,221774435,False,2017-07-24
-971513923887404724,200972379,False,2017-04-20
-971513923887404724,267434559,False,2018-01-30
-971513923887404724,211381956,False,2017-06-06
8699639424897153447,228774641,False,2017-08-24
8699639424897153447,288664361,False,2018-05-01
8699639424897153447,261054310,False,2018-01-02
-971513923887404724,181220846,False,2017-01-23
-971513923887404724,272572988,False,2018-02-21
1031684150227433387,257223606,False,2018-07-07
8699639424897153447,303872776,False,2018-07-09
8699639424897153447,230978180,False,2017-09-05
-971513923887404724,248300150,False,2017-11-22
8699639424897153447,211469188,False,2017-06-06
8699639424897153447,290762845,True,2018-05-09
8699639424897153447,232245207,False,2017-09-11
-971513923887404724,277850722,False,2018-03-15
-971513923887404724,243109033,False,2017-10-31
-971513923887404724,194173035,False,2017-03-21
8699639424897153447,266216422,False,2018-01-24
1031684150227433387,168469580,False,2017-02-06
-971513923887404724,225797983,False,2017-08-10
-971513923887404724,181220875,False,2017-01-23
1031684150227433387,164725181,False,2017-01-14
8699639424897153447,216148243,False,2017-06-27
-971513923887404724,286343320,False,2018-04-20
-971513923887404724,260395169,False,2017-12-29
1031684150227433387,254417023,False,2018-06-18
1031684150227433387,235046551,False,2018-02-20
8699639424897153447,215069121,False,2017-06-22
-971513923887404724,285978667,False,2018-04-19
-971513923887404724,182774846,False,2017-01-30
-971513923887404724,226673574,False,2017-08-15
8699639424897153447,292566519,False,2018-05-17
1031684150227433387,231249434,False,2018-01-26
-971513923887404724,226673576,False,2017-08-15
8699639424897153447,296603837,False,2018-06-05
8699639424897153447,278220283,False,2018-03-16
8699639424897153447,296750386,False,2018-06-05
-971513923887404724,229606822,False,2017-08-29
8699639424897153447,271090393,False,2018-02-14
8699639424897153447,265890505,False,2018-01-23
-971513923887404724,241083643,False,2017-10-23
8699639424897153447,242211652,False,2017-10-26
8699639424897153447,186251755,False,2017-02-14
7893079326869887818,134755866,False,2018-08-01
8699639424897153447,201747018,False,2017-04-24
8699639424897153447,262302701,False,2018-01-08
-971513923887404724,183157608,False,2017-01-31
8699639424897153447,228679836,False,2017-08-24
-971513923887404724,225457689,False,2017-08-09
-971513923887404724,249523308,False,2017-11-27
8699639424897153447,230622746,False,2017-09-04
-971513923887404724,267857948,False,2018-02-01
8699639424897153447,295607639,False,2018-05-31
1031684150227433387,257200148,False,2018-07-03
-971513923887404724,228658995,False,2017-08-24
8699639424897153447,210348201,False,2017-06-01
-971513923887404724,226408331,False,2017-08-14
-971513923887404724,275011978,False,2018-03-05
-971513923887404724,231690831,False,2017-09-07
8699639424897153447,261678212,False,2018-01-04
8699639424897153447,231064742,False,2017-09-05
-971513923887404724,244773983,False,2017-11-07
8699639424897153447,261316144,False,2018-01-03
8699639424897153447,262009203,False,2018-01-05
8699639424897153447,184012478,False,2017-02-03
-971513923887404724,239426113,False,2017-10-16
1031684150227433387,198666044,False,2017-07-28
8699639424897153447,271584662,False,2018-02-16
-971513923887404724,255600045,False,2017-12-12
-971513923887404724,265812151,False,2018-01-23
8699639424897153447,232126761,False,2017-09-11
-971513923887404724,195924154,False,2017-03-28
-971513923887404724,189754945,False,2017-03-01
-971513923887404724,245088158,False,2017-11-09
8699639424897153447,256946656,False,2017-12-15
1031684150227433387,185155299,False,2017-05-09
-971513923887404724,239908729,False,2017-10-17
-971513923887404724,225457709,False,2017-08-09
8699639424897153447,207235723,False,2017-05-17
-971513923887404724,214189979,False,2017-06-19
8699639424897153447,303355494,False,2018-07-05
8699639424897153447,292606373,False,2018-05-17
8699639424897153447,295836706,False,2018-06-01
-971513923887404724,226560402,False,2017-08-14
-971513923887404724,253195920,False,2017-12-05
8699639424897153447,305661151,False,2018-07-16
1031684150227433387,217055190,False,2017-11-17
8699639424897153447,228498751,False,2017-08-23
7893079326869887818,136263833,False,2018-08-08
8699639424897153447,263872002,False,2018-01-16
1031684150227433387,255877519,False,2018-06-25
8699639424897153447,287687685,False,2018-04-26
-971513923887404724,303355763,False,2018-07-05
8699639424897153447,297038186,False,2018-06-06
-971513923887404724,244810027,False,2017-11-08
1031684150227433387,177411771,False,2017-03-27
8699639424897153447,265499264,False,2018-01-22
1031684150227433387,233988565,False,2018-02-13
-971513923887404724,179203439,False,2017-01-12
8699639424897153447,241883151,True,2017-10-25
8699639424897153447,185812689,False,2017-02-13
8699639424897153447,280499309,False,2018-03-26
8699639424897153447,215178782,False,2017-06-22
-971513923887404724,229478490,False,2017-08-28
-971513923887404724,224605244,False,2017-08-07
8699639424897153447,270083635,False,2018-02-12
-971513923887404724,202145200,False,2017-04-25
8699639424897153447,222700108,False,2017-07-27
-971513923887404724,296632400,False,2018-06-05
-971513923887404724,269592186,False,2018-02-08
8699639424897153447,270084937,False,2018-02-12
-971513923887404724,269765915,False,2018-02-09
-971513923887404724,189570346,False,2017-03-01
1767890146123459638,129157140,False,2018-05-11
1031684150227433387,163266466,False,2017-01-06
8699639424897153447,301976315,False,2018-06-28
8699639424897153447,291473414,False,2018-05-14
8699639424897153447,210453370,False,2017-06-01
7893079326869887818,134756164,False,2018-08-01
-971513923887404724,179198549,False,2017-01-12
-971513923887404724,264996843,False,2018-01-19
8699639424897153447,288799292,False,2018-05-01
8699639424897153447,300642188,False,2018-06-22
1031684150227433387,168297682,False,2017-02-04
8699639424897153447,256970727,False,2017-12-15
1031684150227433387,255875263,False,2018-06-25
-971513923887404724,297294291,False,2018-06-07
1031684150227433387,177880548,False,2017-03-28
8699639424897153447,277078479,False,2018-03-12
-971513923887404724,263440640,False,2018-01-12
-971513923887404724,214523187,False,2017-06-20
8699639424897153447,306445180,False,2018-07-19
1031684150227433387,258018485,False,2018-07-10
-971513923887404724,229606869,False,2017-08-29
8699639424897153447,291550476,False,2018-05-14
-971513923887404724,250257096,False,2017-11-28
8699639424897153447,220667601,False,2017-07-18
8699639424897153447,216120930,False,2017-06-27
1031684150227433387,237154033,False,2018-03-05
8699639424897153447,233521202,False,2017-09-18
8699639424897153447,263508646,False,2018-01-12
-971513923887404724,247392954,False,2017-11-20
7893079326869887818,134086665,False,2018-07-30
1031684150227433387,187700050,False,2017-05-23
8699639424897153447,275248143,False,2018-03-05
-971513923887404724,223776442,False,2017-08-02
7893079326869887818,135881083,False,2018-08-07
8699639424897153447,216673859,False,2017-06-29
8699639424897153447,270473934,False,2018-02-12
1031684150227433387,185199814,False,2017-05-10
-971513923887404724,201772295,False,2017-04-24
1031684150227433387,204341627,False,2017-09-01
-971513923887404724,268416204,False,2018-02-05
8699639424897153447,222692757,False,2017-07-27
1031684150227433387,185811890,False,2017-05-12
1031684150227433387,167783111,False,2017-02-01
-971513923887404724,247496198,False,2017-11-20
1767890146123459638,119836010,False,2018-02-27
-971513923887404724,248758739,False,2017-11-24
-971513923887404724,268493248,False,2018-02-05
-971513923887404724,266078898,False,2018-01-24
-971513923887404724,201768380,False,2017-04-24
-971513923887404724,257452134,False,2017-12-18
-971513923887404724,179897036,False,2017-01-17
7893079326869887818,135784604,False,2018-08-06
1031684150227433387,208915275,False,2017-09-29
8699639424897153447,262520726,False,2018-01-08
8699639424897153447,201677592,False,2017-04-24
-971513923887404724,222636303,False,2017-07-27
8699639424897153447,295445072,False,2018-05-31
8699639424897153447,271953607,False,2018-02-20
-971513923887404724,193371727,False,2017-03-17
-971513923887404724,258903280,False,2017-12-21
-971513923887404724,231230717,False,2017-09-06
1031684150227433387,167780970,False,2017-02-01
1031684150227433387,225963230,False,2017-12-22
-971513923887404724,208039625,False,2017-05-22
-971513923887404724,186869304,False,2017-02-16
-971513923887404724,230084629,False,2017-08-31
-971513923887404724,212990656,False,2017-06-13
-971513923887404724,245695620,False,2017-11-13
8699639424897153447,227969850,False,2017-08-21
7893079326869887818,134379755,False,2018-07-31
8699639424897153447,245794807,False,2017-11-13
-971513923887404724,285801484,False,2018-04-18
-971513923887404724,215054448,False,2017-06-22
-971513923887404724,258688136,False,2017-12-20
1031684150227433387,216390732,False,2017-11-14
7893079326869887818,125904886,False,2018-06-25
8699639424897153447,255097476,False,2017-12-11
-971513923887404724,205384540,False,2017-05-09
-971513923887404724,232806539,False,2017-09-13
8699639424897153447,251109194,False,2017-11-29
-971513923887404724,264156454,False,2018-01-16
8699639424897153447,206526216,False,2017-05-15
-971513923887404724,304072403,False,2018-07-09
8699639424897153447,275196595,False,2018-03-05
8699639424897153447,267685969,False,2018-01-31
-971513923887404724,233385807,False,2017-09-18
-971513923887404724,176861780,False,2017-01-03
-971513923887404724,285431836,False,2018-04-17
-971513923887404724,213003043,False,2017-06-13
-971513923887404724,251247471,False,2017-11-30
8699639424897153447,282063639,False,2018-04-02
-971513923887404724,193736348,False,2017-03-20
-971513923887404724,196186437,False,2017-03-29
-971513923887404724,194173040,False,2017-03-21
-971513923887404724,186069236,False,2017-02-13
-971513923887404724,246420379,False,2017-11-14
-971513923887404724,182774735,False,2017-01-30
8699639424897153447,197709381,False,2017-04-05
8699639424897153447,236568156,False,2017-10-02
1031684150227433387,210746345,False,2017-10-11
-971513923887404724,264475240,False,2018-01-17
1031684150227433387,232604857,False,2018-02-05
-971513923887404724,217497437,False,2017-07-05
8699639424897153447,208719499,False,2017-05-24
1031684150227433387,168305436,False,2017-02-06
-971513923887404724,262422231,False,2018-01-08
8699639424897153447,260362184,False,2017-12-29
8699639424897153447,258841173,False,2017-12-21
-971513923887404724,234152787,False,2017-09-20
8699639424897153447,304384464,False,2018-07-10
-971513923887404724,229606820,False,2017-08-29
8699639424897153447,265531905,False,2018-01-22
-971513923887404724,253678477,False,2017-12-07
-971513923887404724,254165755,False,2017-12-08
1031684150227433387,264359408,False,2018-08-20
8699639424897153447,219008042,False,2017-07-11
8699639424897153447,215114596,False,2017-06-22
-971513923887404724,235649852,False,2017-09-27
-971513923887404724,235380796,False,2017-09-26
8699639424897153447,266470536,False,2018-01-25
-971513923887404724,214523135,False,2017-06-20
1031684150227433387,173615851,False,2017-03-06
7893079326869887818,132651189,False,2018-07-23
-971513923887404724,196500508,False,2017-03-31
-971513923887404724,266510409,False,2018-01-25
-971513923887404724,271747904,False,2018-02-20
-971513923887404724,253678468,False,2017-12-07
8699639424897153447,254337221,False,2017-12-08
-971513923887404724,243739747,False,2017-11-03
-971513923887404724,207655794,False,2017-05-19
8699639424897153447,284553030,False,2018-04-12
-971513923887404724,283604997,False,2018-04-09
-971513923887404724,190895442,False,2017-03-06
8699639424897153447,206187355,False,2017-05-12
8699639424897153447,228008327,False,2017-08-21
-971513923887404724,191197532,False,2017-03-07
8699639424897153447,215143484,False,2017-06-22
-971513923887404724,256389419,False,2017-12-14
8699639424897153447,206512804,False,2017-05-15
-971513923887404724,186945719,False,2017-02-17
8699639424897153447,305747467,False,2018-07-17
-971513923887404724,258306830,False,2017-12-19
8699639424897153447,259164118,False,2017-12-22
8699639424897153447,261679744,False,2018-01-04
-971513923887404724,182349770,False,2017-01-26
8699639424897153447,271966062,False,2018-02-20
1031684150227433387,164696750,False,2017-01-14
8699639424897153447,285615430,False,2018-04-17
8699639424897153447,184743328,False,2017-02-07
-971513923887404724,266577825,False,2018-01-26
1031684150227433387,198666046,False,2017-07-28
8699639424897153447,222681209,False,2017-07-27
1031684150227433387,216390723,False,2017-11-14
8699639424897153447,272900359,False,2018-02-22
8699639424897153447,266031794,False,2018-01-23
-971513923887404724,272102755,False,2018-02-20
7893079326869887818,137959630,False,2018-08-15
-971513923887404724,176865331,False,2017-01-03
-971513923887404724,190452919,False,2017-03-06
-971513923887404724,276507947,False,2018-03-09
8699639424897153447,215377614,False,2017-06-23
-971513923887404724,260734857,False,2018-01-02
8699639424897153447,298222766,False,2018-06-12
-971513923887404724,280459533,False,2018-03-26
8699639424897153447,216705055,False,2017-06-29
-971513923887404724,177577558,False,2017-01-05
-971513923887404724,237135294,False,2017-10-04
-971513923887404724,298472898,False,2018-06-13
-971513923887404724,308522825,False,2018-07-30
1031684150227433387,251168756,False,2018-05-29
-971513923887404724,254739976,False,2017-12-11
8699639424897153447,292566599,False,2018-05-17
-971513923887404724,192250915,False,2017-03-13
8699639424897153447,298470802,False,2018-06-13
8699639424897153447,249679690,False,2017-11-27
-971513923887404724,214170194,False,2017-06-19
8699639424897153447,308887219,False,2018-07-31
8699639424897153447,286321494,False,2018-04-20
-971513923887404724,204233830,False,2017-05-04
1031684150227433387,230877428,False,2018-01-24
8699639424897153447,299077284,True,2018-06-15
1031684150227433387,184860566,False,2017-05-08
-971513923887404724,254058099,False,2017-12-08
1031684150227433387,264361920,False,2018-08-20
-971513923887404724,195324036,False,2017-03-27
8699639424897153447,266029786,False,2018-01-23
-971513923887404724,190452928,False,2017-03-06
8699639424897153447,266014873,False,2018-01-23
-971513923887404724,253434657,False,2017-12-06
-971513923887404724,276259846,False,2018-03-08
-971513923887404724,182349767,False,2017-01-26
-971513923887404724,309112963,False,2018-08-01
1031684150227433387,177411756,False,2017-03-27
8699639424897153447,177180964,False,2017-01-03
8699639424897153447,177999568,False,2017-01-06
-971513923887404724,213772349,False,2017-06-16
-971513923887404724,222266679,False,2017-07-25
-971513923887404724,191085996,False,2017-03-07
-971513923887404724,194468343,False,2017-03-22
-971513923887404724,193371740,False,2017-03-17
8699639424897153447,306114141,False,2018-07-18
7893079326869887818,129352507,False,2018-07-10
8699639424897153447,216657076,False,2017-06-29
1031684150227433387,251164833,False,2018-05-26
-971513923887404724,178139251,False,2017-01-09
-971513923887404724,204237001,False,2017-05-04
7893079326869887818,131723545,False,2018-07-19
1031684150227433387,188398264,False,2017-05-29
-971513923887404724,304565246,False,2018-07-11
-971513923887404724,294097646,False,2018-05-24
8699639424897153447,267883061,False,2018-02-01
8699639424897153447,219342648,False,2017-07-12
8699639424897153447,212589922,False,2017-06-12
-971513923887404724,244810008,False,2017-11-08
8699639424897153447,268289292,False,2018-02-02
8699639424897153447,240346646,False,2017-10-18
8699639424897153447,243350984,False,2017-11-01
-971513923887404724,227308778,False,2017-08-17
8699639424897153447,309559547,False,2018-08-03
-971513923887404724,262128263,False,2018-01-08
8699639424897153447,185051949,False,2017-02-08
1031684150227433387,183719745,False,2017-05-01
8699639424897153447,278007588,False,2018-03-15
-971513923887404724,260738778,False,2018-01-02
8699639424897153447,296566182,False,2018-06-05
-971513923887404724,280670104,False,2018-03-27
-971513923887404724,202415047,False,2017-04-26
8699639424897153447,267408568,True,2018-01-30
7893079326869887818,128225185,False,2018-07-05
1031684150227433387,210746383,False,2017-10-11
8699639424897153447,272066155,False,2018-02-20
-971513923887404724,245436187,False,2017-11-10
8699639424897153447,204658504,False,2017-05-05
-971513923887404724,285978675,False,2018-04-19
-971513923887404724,257452136,False,2017-12-18
1031684150227433387,188217336,False,2017-05-26
8699639424897153447,309082680,False,2018-08-01
8699639424897153447,295445366,False,2018-05-31
8699639424897153447,293895454,False,2018-05-23
8699639424897153447,218234959,False,2017-07-07
8699639424897153447,266272210,False,2018-01-24
8699639424897153447,280569768,False,2018-03-26
8699639424897153447,270816265,False,2018-02-13
-971513923887404724,182186286,False,2017-01-26
1031684150227433387,214266779,False,2017-10-31
8699639424897153447,278640226,False,2018-03-19
8699639424897153447,282014244,False,2018-04-02
-971513923887404724,182404642,False,2017-01-27
8699639424897153447,234568529,False,2017-09-21
-971513923887404724,255254565,False,2017-12-11
8699639424897153447,278174375,False,2018-03-16
-971513923887404724,242141837,False,2017-10-26
8699639424897153447,302524360,False,2018-07-02
-971513923887404724,177308998,False,2017-01-04
8699639424897153447,273547014,False,2018-02-26
-971513923887404724,241916308,False,2017-10-25
8699639424897153447,311977286,False,2018-08-15
-971513923887404724,271398529,False,2018-02-16
8699639424897153447,215190493,False,2017-06-22
8699639424897153447,301429994,False,2018-06-26
-971513923887404724,208963155,False,2017-05-25
8699639424897153447,186245502,False,2017-02-14
8699639424897153447,222698301,False,2017-07-27
8699639424897153447,296792255,False,2018-06-05
-971513923887404724,246307072,False,2017-11-14
-971513923887404724,221317363,False,2017-07-21
1031684150227433387,226665748,False,2017-12-28
-971513923887404724,300963183,False,2018-06-25
8699639424897153447,285558646,False,2018-04-17
8699639424897153447,294688442,False,2018-05-29
-971513923887404724,269052442,False,2018-02-06
8699639424897153447,260773529,False,2018-01-02
-971513923887404724,280146385,False,2018-03-26
7893079326869887818,128957472,False,2018-07-09
-971513923887404724,215562360,False,2017-06-26
-971513923887404724,278127152,False,2018-03-16
8699639424897153447,269860581,False,2018-02-09
1031684150227433387,201278727,False,2017-08-14
-971513923887404724,240200930,False,2017-10-18
8699639424897153447,254289575,False,2017-12-08
-971513923887404724,236968284,False,2017-10-03
1031684150227433387,213252570,False,2017-10-25
8699639424897153447,264379777,False,2018-01-16
-971513923887404724,271140983,False,2018-02-15
-971513923887404724,178242950,False,2017-01-09
8699639424897153447,290431517,False,2018-05-08
-971513923887404724,179270957,False,2017-01-12
-971513923887404724,279295339,False,2018-03-21
8699639424897153447,306344860,False,2018-07-19
8699639424897153447,278186932,False,2018-03-16
-971513923887404724,195924166,False,2017-03-28
1031684150227433387,167783115,False,2017-02-01
-971513923887404724,223888800,False,2017-08-02
-971513923887404724,269052447,False,2018-02-06
-971513923887404724,246307036,False,2017-11-14
-971513923887404724,191560641,False,2017-03-09
-971513923887404724,226989780,False,2017-08-16
-971513923887404724,256416602,False,2017-12-14
8699639424897153447,308889678,False,2018-07-31
-971513923887404724,256682038,False,2017-12-15
-971513923887404724,179769973,False,2017-01-17
